userId,movieId,rating,title,genres
28,54962,2.5,"Nines, The (2007)",Drama|Mystery
28,54997,3.5,3:10 to Yuma (2007),Action|Crime|Drama|Western
28,55080,2.5,"Brave One, The (2007)",Crime|Drama|Thriller
28,55094,3.5,In the Valley of Elah (2007),Drama|Mystery
28,55116,3.0,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
28,55274,2.5,Elizabeth: The Golden Age (2007),Drama
28,55363,3.0,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
28,55721,3.5,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
28,55908,3.5,"Man from Earth, The (2007)",Drama|Sci-Fi
28,56145,1.0,"Mist, The (2007)",Horror|Sci-Fi
28,56587,3.0,"Bucket List, The (2007)",Comedy|Drama
28,56607,2.5,"Kite Runner, The (2007)",Drama
28,56921,2.0,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
28,58293,0.5,"10,000 BC (2008)",Adventure|Romance|Thriller
28,58803,3.0,21 (2008),Crime|Drama|Romance|Thriller
28,59018,4.5,"Visitor, The (2007)",Drama|Romance
28,59129,2.5,Outpost (2008),Action|Horror
28,59387,2.0,"Fall, The (2006)",Adventure|Drama|Fantasy
28,60046,3.5,"Children of Huang Shi, The (2008)",Drama|War
28,60389,4.0,Battle for Haditha (2007),War
28,60647,2.5,Transsiberian (2008),Crime|Drama|Thriller
28,60674,2.5,Stargate: Continuum (2008),Sci-Fi
28,60735,2.5,Shotgun Stories (2007),Drama|Thriller
28,60753,3.0,Felon (2008),Crime|Drama
28,60941,3.0,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller
28,60943,4.5,Frozen River (2008),Drama
28,61011,2.0,"Walker, The (2007)",Drama|Mystery
28,61167,4.0,Henry Poole is Here (2008),Drama|Mystery
28,61210,3.5,Mutant Chronicles (2008),Action|Adventure|Sci-Fi
28,61236,2.5,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War
28,61248,2.0,Death Race (2008),Action|Adventure|Sci-Fi|Thriller
28,61350,3.5,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller
28,61352,3.0,Traitor (2008),Crime|Drama|Thriller
28,61628,2.0,Sunflower (Xiang ri kui) (2005),Drama
28,61986,3.0,Appaloosa (2008),Western
28,62374,2.5,Body of Lies (2008),Action|Drama|Thriller
28,62376,2.5,City of Ember (2008),Adventure|Children|Sci-Fi
28,62394,2.0,Max Payne (2008),Action|Crime|Drama|Thriller
28,62792,2.5,Pride and Glory (2008),Crime|Drama
28,62799,3.0,"Express, The (2008)",Drama
28,62849,3.5,RocknRolla (2008),Action|Crime
28,63033,3.5,Blindness (2008),Drama|Mystery|Romance|Thriller
28,63062,3.0,Changeling (2008),Crime|Drama|Mystery
28,63433,2.0,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi
28,64030,3.5,Transporter 3 (2008),Action|Adventure|Crime|Thriller
28,64497,3.0,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
28,64716,4.0,Seven Pounds (2008),Drama
28,64983,2.5,Valkyrie (2008),Drama|Thriller|War
28,64997,3.5,War of the Worlds (2005),Action|Sci-Fi
28,65216,3.5,Defiance (2008),Drama|Thriller|War
28,65682,2.5,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
28,65982,3.0,Outlander (2008),Action|Adventure|Sci-Fi
28,67534,3.0,Big Stan (2007),Comedy
28,68205,3.0,Crank: High Voltage (2009),Action|Comedy|Crime
28,69849,3.5,Roots (1977),Drama|War
28,70336,1.5,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
28,71106,2.5,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
28,71135,3.5,Pandorum (2009),Horror|Sci-Fi|Thriller
29,953,5.0,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
29,1204,4.5,Lawrence of Arabia (1962),Adventure|Drama|War
29,1242,4.0,Glory (1989),Drama|War
29,1772,1.5,Blues Brothers 2000 (1998),Action|Comedy|Musical
29,1792,3.0,U.S. Marshals (1998),Action|Crime|Thriller
29,1939,4.0,"Best Years of Our Lives, The (1946)",Drama|War
29,1945,4.5,On the Waterfront (1954),Crime|Drama
29,2301,4.0,History of the World: Part I (1981),Comedy|Musical
29,3363,4.5,American Graffiti (1973),Comedy|Drama
29,4980,2.0,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
29,7156,4.5,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
29,7379,3.5,The Alamo (2004),Drama|War|Western
29,26554,4.0,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
29,26729,4.0,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
29,64620,4.5,Frost/Nixon (2008),Drama
29,87306,4.5,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
29,98961,4.5,Zero Dark Thirty (2012),Action|Drama|Thriller
30,96821,5.0,"Perks of Being a Wallflower, The (2012)",Drama|Romance
31,605,4.0,One Fine Day (1996),Drama|Romance
31,612,3.0,"Pallbearer, The (1996)",Comedy
31,1099,2.0,"Christmas Carol, A (1938)",Children|Drama|Fantasy
31,1231,3.0,"Right Stuff, The (1983)",Drama
31,1353,4.0,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
31,1361,5.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
31,1363,5.0,"Preacher's Wife, The (1996)",Drama
31,1393,3.0,Jerry Maguire (1996),Drama|Romance
32,74,4.0,Bed of Roses (1996),Drama|Romance
32,78,4.0,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller
32,194,5.0,Smoke (1995),Comedy|Drama
32,203,4.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
32,246,4.0,Hoop Dreams (1994),Documentary
32,471,3.0,"Hudsucker Proxy, The (1994)",Comedy
32,786,3.0,Eraser (1996),Action|Drama|Thriller
32,1104,5.0,"Streetcar Named Desire, A (1951)",Drama
32,1429,4.0,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
32,1458,4.0,Touch (1997),Drama|Fantasy|Romance
33,28,5.0,Persuasion (1995),Drama|Romance
33,94,4.0,Beautiful Girls (1996),Comedy|Drama|Romance
33,249,3.0,Immortal Beloved (1994),Drama|Romance
33,307,5.0,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
33,308,4.0,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
33,322,2.0,Swimming with Sharks (1995),Comedy|Drama
33,385,4.0,"Man of No Importance, A (1994)",Drama
33,446,5.0,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
33,452,4.0,Widows' Peak (1994),Drama
33,562,5.0,Welcome to the Dollhouse (1995),Comedy|Drama
33,580,1.0,Princess Caraboo (1994),Drama
33,613,5.0,Jane Eyre (1996),Drama|Romance
33,715,4.0,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
33,805,1.0,"Time to Kill, A (1996)",Drama|Thriller
33,994,5.0,Big Night (1996),Comedy|Drama
33,1027,3.0,Robin Hood: Prince of Thieves (1991),Adventure|Drama
33,1056,4.0,Jude (1996),Drama
33,1177,3.0,Enchanted April (1992),Drama|Romance
33,1280,5.0,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
33,1365,3.0,Ridicule (1996),Drama
33,1399,2.0,Marvin's Room (1996),Drama
33,1446,5.0,Kolya (Kolja) (1996),Comedy|Drama
33,1476,3.0,Private Parts (1997),Comedy|Drama
33,1487,3.0,Selena (1997),Drama|Musical
33,1537,4.0,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
33,1545,5.0,Ponette (1996),Drama
33,1621,2.0,Soul Food (1997),Drama
33,1633,4.0,Ulee's Gold (1997),Drama
33,1643,3.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
33,1672,3.0,"Rainmaker, The (1997)",Drama
33,1673,5.0,Boogie Nights (1997),Drama
33,1799,3.0,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
33,1801,4.0,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
33,1841,3.0,"Gingerbread Man, The (1998)",Drama|Thriller
33,2112,3.0,Grand Canyon (1991),Crime|Drama
33,2310,4.0,"Mighty, The (1998)",Drama
33,2333,4.0,Gods and Monsters (1998),Drama
33,2357,5.0,Central Station (Central do Brasil) (1998),Drama
33,2391,2.0,"Simple Plan, A (1998)",Crime|Drama|Thriller
33,2443,3.0,Playing by Heart (1998),Drama|Romance
33,2501,2.0,October Sky (1999),Drama
33,2690,4.0,"Ideal Husband, An (1999)",Comedy|Romance
33,2875,4.0,Sommersby (1993),Drama|Mystery|Romance
33,2943,5.0,Indochine (1992),Drama|Romance
34,3997,2.0,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
34,5146,3.0,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi
34,5449,2.0,Mr. Deeds (2002),Comedy|Romance
34,6242,3.5,Ringu (Ring) (1998),Horror|Mystery|Thriller
34,6567,3.5,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
34,6618,5.0,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
34,26606,4.5,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
34,27193,4.5,Taxi 2 (2000),Action|Comedy
34,27728,3.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
34,27801,5.0,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
34,31184,3.0,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
34,44974,4.5,Hard Candy (2005),Drama|Thriller
36,544,3.0,Striking Distance (1993),Action|Crime
36,2269,3.0,Indecent Proposal (1993),Drama|Romance
36,2735,2.0,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
36,2794,3.0,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
36,3066,3.5,Tora! Tora! Tora! (1970),Action|Drama|War
36,3270,1.5,"Cutting Edge, The (1992)",Comedy|Drama|Romance
36,3347,4.5,Never Cry Wolf (1983),Adventure|Drama
36,3362,2.5,Dog Day Afternoon (1975),Crime|Drama
36,3766,2.0,Missing in Action (1984),Action|War
36,3861,2.0,"Replacements, The (2000)",Comedy
36,4220,2.0,"Longest Yard, The (1974)",Comedy
36,5093,2.5,Collateral Damage (2002),Action|Thriller
36,5312,4.0,Murder by Numbers (2002),Crime|Thriller
36,6662,3.0,"Pink Panther, The (1963)",Comedy|Crime
38,585,3.0,"Brady Bunch Movie, The (1995)",Comedy
39,2342,5.0,Hard Core Logo (1996),Comedy|Drama
39,3019,5.0,Drugstore Cowboy (1989),Crime|Drama
40,82,5.0,Antonia's Line (Antonia) (1995),Comedy|Drama
40,121,4.0,"Boys of St. Vincent, The (1992)",Drama
40,199,3.0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance
40,228,3.0,Destiny Turns on the Radio (1995),Comedy
40,306,5.0,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
40,514,5.0,"Ref, The (1994)",Comedy
40,685,5.0,It's My Party (1996),Drama
41,3285,4.0,"Beach, The (2000)",Adventure|Drama
41,3968,4.0,Bedazzled (2000),Comedy
41,4890,3.0,Shallow Hal (2001),Comedy|Fantasy|Romance
41,6708,3.0,Matchstick Men (2003),Comedy|Crime|Drama
41,6763,5.0,Duplex (2003),Comedy|Crime
41,7173,5.0,Along Came Polly (2004),Comedy|Romance
41,7444,2.5,13 Going on 30 (2004),Comedy|Fantasy|Romance
41,8981,4.0,Closer (2004),Drama|Romance
41,54001,0.5,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
41,55280,4.0,Lars and the Real Girl (2007),Comedy|Drama
41,56941,3.5,P.S. I Love You (2007),Comedy|Drama|Romance
41,59725,3.0,Sex and the City (2008),Comedy|Romance
41,61240,4.0,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
41,65230,3.5,Marley & Me (2008),Comedy|Drama
41,71033,4.0,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
41,85774,1.0,Senna (2010),Documentary
41,86781,4.0,Incendies (2010),Drama|Mystery|War
41,87869,5.0,Horrible Bosses (2011),Comedy|Crime
41,89759,4.0,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
41,93840,2.0,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
41,96829,4.0,"Hunt, The (Jagten) (2012)",Drama
41,97921,4.0,Silver Linings Playbook (2012),Comedy|Drama
41,100714,1.5,Before Midnight (2013),Drama|Romance
41,101525,3.0,"Place Beyond the Pines, The (2012)",Crime|Drama
41,103980,3.0,Blue Jasmine (2013),Drama
41,111659,1.0,Maleficent (2014),Action|Adventure|Children|IMAX
41,111921,4.0,The Fault in Our Stars (2014),Drama|Romance
41,112290,3.5,Boyhood (2014),Drama
41,115569,4.0,Nightcrawler (2014),Crime|Drama|Thriller
41,116897,5.0,Wild Tales (2014),Comedy|Drama|Thriller
41,125916,0.5,Fifty Shades of Grey (2015),Drama|Romance
41,128360,4.0,The Hateful Eight (2015),Western
41,136864,0.5,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
42,122,3.0,Boomerang (1992),Comedy|Romance
42,144,4.0,"Brothers McMullen, The (1995)",Comedy
42,227,4.0,Drop Zone (1994),Action|Thriller
42,408,4.0,8 Seconds (1994),Drama
42,413,2.0,Airheads (1994),Comedy
42,418,3.0,Being Human (1993),Drama
42,424,3.0,Blue Chips (1994),Drama
42,433,4.0,Clean Slate (1994),Comedy
42,436,4.0,Color of Night (1994),Drama|Thriller
42,459,3.0,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
42,550,5.0,Threesome (1994),Comedy|Romance
42,639,3.0,Girl 6 (1996),Comedy|Drama
42,782,3.0,"Fan, The (1996)",Drama|Thriller
42,1191,4.0,Madonna: Truth or Dare (1991),Documentary|Musical
42,1343,3.0,Cape Fear (1991),Thriller
42,1431,2.0,Beverly Hills Ninja (1997),Action|Comedy
42,1453,2.0,"Beautician and the Beast, The (1997)",Comedy|Romance
42,1468,2.0,Booty Call (1997),Comedy|Romance
42,1488,4.0,"Devil's Own, The (1997)",Action|Drama|Thriller
42,1513,3.0,Romy and Michele's High School Reunion (1997),Comedy
42,1667,2.0,Mad City (1997),Action|Drama
42,1726,2.0,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
42,1810,3.0,Primary Colors (1998),Comedy|Drama
42,1835,4.0,City of Angels (1998),Drama|Fantasy|Romance
42,1975,2.0,Friday the 13th Part 2 (1981),Horror
42,1976,2.0,Friday the 13th Part 3: 3D (1982),Horror
42,2146,4.0,St. Elmo's Fire (1985),Drama|Romance
42,2155,3.0,"Slums of Beverly Hills, The (1998)",Comedy|Drama
42,2236,3.0,Simon Birch (1998),Drama
42,2297,4.0,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
42,2306,3.0,Holy Man (1998),Comedy
42,2352,4.0,"Big Chill, The (1983)",Comedy|Drama
42,2404,2.0,Rambo III (1988),Action|Adventure|Thriller|War
42,2433,3.0,"Civil Action, A (1998)",Drama
42,2497,4.0,Message in a Bottle (1999),Romance
42,2500,2.0,Jawbreaker (1999),Comedy
42,2505,4.0,8MM (1999),Drama|Mystery|Thriller
42,2568,4.0,"Mod Squad, The (1999)",Action|Crime
42,2574,3.0,"Out-of-Towners, The (1999)",Comedy
42,2598,4.0,Pushing Tin (1999),Comedy
42,2702,4.0,Summer of Sam (1999),Drama
42,2713,3.0,Lake Placid (1999),Horror|Thriller
42,2771,4.0,Brokedown Palace (1999),Drama
42,2795,4.0,National Lampoon's Vacation (1983),Comedy
42,2796,4.0,Funny Farm (1988),Comedy
42,2805,4.0,Mickey Blue Eyes (1999),Comedy|Romance
42,2827,3.0,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
42,2861,4.0,For Love of the Game (1999),Comedy|Drama
42,2871,5.0,Deliverance (1972),Adventure|Drama|Thriller
42,2890,4.0,Three Kings (1999),Action|Adventure|Comedy|Drama|War
42,2906,4.0,Random Hearts (1999),Drama|Romance
42,3098,4.0,"Natural, The (1984)",Drama
42,3120,4.0,"Distinguished Gentleman, The (1992)",Comedy
42,3142,4.0,U2: Rattle and Hum (1988),Documentary|Musical
42,3177,2.0,Next Friday (2000),Comedy
42,3186,4.0,"Girl, Interrupted (1999)",Drama
42,3208,2.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
42,3259,4.0,Far and Away (1992),Adventure|Drama|Romance
42,3261,2.0,Singles (1992),Comedy|Drama|Romance
42,3298,4.0,Boiler Room (2000),Crime|Drama|Thriller
42,3326,2.0,What Planet Are You From? (2000),Comedy|Sci-Fi
42,3502,5.0,My Life (1993),Drama
42,3552,4.0,Caddyshack (1980),Comedy
42,3646,3.0,Big Momma's House (2000),Comedy
42,3694,1.0,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
42,3695,1.0,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
42,3764,2.0,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
42,3824,2.0,Autumn in New York (2000),Drama|Romance
42,3841,5.0,Air America (1990),Action|Comedy
42,3946,4.0,Get Carter (2000),Action|Drama|Thriller
42,3987,2.0,Bounce (2000),Drama|Romance
42,4008,4.0,Born on the Fourth of July (1989),Drama|War
42,4041,5.0,"Officer and a Gentleman, An (1982)",Drama|Romance
42,4062,4.0,Mystic Pizza (1988),Comedy|Drama|Romance
42,4067,2.0,Untamed Heart (1993),Drama|Romance
42,4084,4.0,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
42,4102,5.0,Eddie Murphy Raw (1987),Comedy|Documentary
42,4132,3.0,Mannequin (1987),Comedy|Romance
42,4153,3.0,Down to Earth (2001),Comedy|Fantasy|Romance
42,4155,3.0,Sweet November (2001),Drama|Romance
42,4207,3.0,Navy Seals (1990),Action|Adventure|War
42,4280,4.0,"World According to Garp, The (1982)",Comedy|Drama|Romance
42,4293,4.0,Summer Rental (1985),Comedy
42,4317,3.0,Love Potion #9 (1992),Comedy|Romance
42,4321,5.0,City Slickers (1991),Comedy|Western
42,4322,4.0,Eight Men Out (1988),Drama
42,4333,1.0,Throw Momma from the Train (1987),Comedy|Crime
42,4349,4.0,Catch-22 (1970),Comedy|War
42,4351,5.0,Point Break (1991),Action|Crime|Thriller
42,4359,4.0,"Seven Year Itch, The (1955)",Comedy
42,4361,3.0,Tootsie (1982),Comedy|Romance
42,4396,4.0,"Cannonball Run, The (1981)",Action|Comedy
42,4442,1.0,"Last Dragon, The (1985)",Action|Comedy|Drama
42,4466,2.0,Above the Law (1988),Action|Crime|Drama
42,4477,2.0,Big Top Pee-Wee (1988),Adventure|Children|Comedy
42,4482,5.0,"Bright Lights, Big City (1988)",Drama
42,4487,4.0,Cocktail (1988),Drama|Romance
42,4509,5.0,"Great Outdoors, The (1988)",Comedy
42,4516,4.0,Johnny Be Good (1988),Comedy
42,4541,4.0,"Serpent and the Rainbow, The (1988)",Horror
42,4564,5.0,Always (1989),Drama|Fantasy|Romance
42,4565,2.0,American Ninja (1985),Action|Adventure
42,4577,4.0,Casualties of War (1989),Drama|War
42,4623,4.0,Major League (1989),Comedy
42,4629,2.0,Next of Kin (1989),Action|Crime|Thriller
42,4654,3.0,Road House (1989),Action|Drama
42,4679,4.0,Uncle Buck (1989),Comedy
42,4686,2.0,Weekend at Bernie's II (1993),Adventure|Comedy
43,57,5.0,Home for the Holidays (1995),Drama
43,259,4.0,Kiss of Death (1995),Crime|Drama|Thriller
43,484,5.0,Lassie (1994),Adventure|Children
43,519,5.0,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
43,828,5.0,"Adventures of Pinocchio, The (1996)",Adventure|Children
43,1105,5.0,Children of the Corn IV: The Gathering (1996),Horror
44,18,4.0,Four Rooms (1995),Comedy
44,663,4.0,Kids in the Hall: Brain Candy (1996),Comedy
44,737,5.0,Barb Wire (1996),Action|Sci-Fi
44,833,2.0,High School High (1996),Comedy
44,836,3.0,Chain Reaction (1996),Action|Adventure|Thriller
44,889,4.0,1-900 (06) (1994),Drama|Romance
45,69,3.0,Friday (1995),Comedy
45,934,3.0,Father of the Bride (1950),Comedy
45,1005,2.0,D3: The Mighty Ducks (1996),Children|Comedy
45,1033,4.0,"Fox and the Hound, The (1981)",Animation|Children|Drama
45,1390,2.0,My Fellow Americans (1996),Comedy
45,1442,4.0,Prefontaine (1997),Drama
45,1615,3.0,"Edge, The (1997)",Adventure|Drama
45,1642,2.0,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
45,1753,4.0,Half Baked (1998),Comedy
45,1769,3.0,"Replacement Killers, The (1998)",Action|Crime|Thriller
45,1863,2.0,Major League: Back to the Minors (1998),Comedy
45,1866,5.0,"Big Hit, The (1998)",Action|Comedy|Crime
45,1934,3.0,You Can't Take It with You (1938),Comedy|Romance
45,2042,3.0,D2: The Mighty Ducks (1994),Children|Comedy
45,2064,4.0,Roger & Me (1989),Documentary
45,2106,5.0,Swing Kids (1993),Drama|War
45,2124,4.0,"Addams Family, The (1991)",Children|Comedy|Fantasy
45,2195,4.0,Dirty Work (1998),Comedy
45,2431,5.0,Patch Adams (1998),Comedy|Drama
45,2504,4.0,200 Cigarettes (1999),Comedy|Drama
45,2718,3.0,Drop Dead Gorgeous (1999),Comedy
45,2731,4.0,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
45,3004,3.0,"Bachelor, The (1999)",Comedy|Romance
45,3196,4.0,Stalag 17 (1953),Drama|War
45,3249,3.0,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
45,3268,1.0,Stop! Or My Mom Will Shoot (1992),Action|Comedy
45,3274,3.0,Single White Female (1992),Drama|Thriller
45,3385,2.0,Volunteers (1985),Comedy
45,4104,1.0,Ernest Goes to Camp (1987),Comedy
45,4502,1.0,Ernest Saves Christmas (1988),Children|Comedy
45,4929,3.0,"Toy, The (1982)",Comedy
45,4958,4.0,Behind Enemy Lines (2001),Action|Drama|War
45,4974,4.0,Not Another Teen Movie (2001),Comedy
45,5151,4.0,40 Days and 40 Nights (2002),Comedy|Romance
45,5220,2.0,Showtime (2002),Action|Comedy
45,5283,5.0,National Lampoon's Van Wilder (2002),Comedy
45,5307,3.0,Taking Care of Business (1990),Comedy
45,5308,3.0,Three Men and a Baby (1987),Comedy
45,5500,5.0,Top Secret! (1984),Comedy
45,5528,5.0,One Hour Photo (2002),Drama|Thriller
45,5568,2.0,Johnny Dangerously (1984),Comedy
45,5582,3.0,Captain Ron (1992),Adventure|Comedy
45,5585,1.0,Ernest Scared Stupid (1991),Comedy
45,5589,3.0,Indian Summer (1993),Comedy|Drama
45,7294,4.0,Welcome to Mooseport (2004),Comedy
45,33495,3.0,Kicking & Screaming (2005),Comedy
45,53993,4.5,Evan Almighty (2007),Comedy|Fantasy
47,391,4.5,Jason's Lyric (1994),Crime|Drama
47,2121,2.5,Cujo (1983),Horror|Thriller
47,2942,2.5,Flashdance (1983),Drama|Romance
47,3844,4.0,Steel Magnolias (1989),Drama
47,3969,3.5,Pay It Forward (2000),Drama
47,4474,3.5,Beaches (1988),Comedy|Drama|Musical
47,4975,3.0,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
47,5108,4.0,John Q (2002),Crime|Drama|Thriller
47,6765,3.0,Under the Tuscan Sun (2003),Comedy|Drama|Romance
47,7160,3.0,Monster (2003),Crime|Drama
47,8966,4.0,Kinsey (2004),Drama
47,45950,3.0,"Inconvenient Truth, An (2006)",Documentary
47,47423,5.0,Half Nelson (2006),Drama
47,51931,5.0,Reign Over Me (2007),Drama
47,53894,3.5,Sicko (2007),Documentary|Drama
47,63876,3.0,Milk (2008),Drama
47,68932,3.5,"Soloist, The (2009)",Drama|Musical
47,69712,4.0,My Sister's Keeper (2009),Drama
47,72395,3.5,Precious (2009),Drama
47,79242,3.0,"Kids Are All Right, The (2010)",Comedy|Drama
47,82767,3.5,Rabbit Hole (2010),Drama
47,96567,4.0,"Words, The (2012)",Drama|Romance
47,96811,4.0,End of Watch (2012),Crime|Drama|Thriller
47,97923,4.0,Flight (2012),Drama
47,100383,3.5,Side Effects (2013),Crime|Drama|Mystery|Thriller
47,106100,4.0,Dallas Buyers Club (2013),Drama
47,108729,3.0,Enemy (2013),Mystery|Thriller
47,112804,5.0,I Origins (2014),Drama|Sci-Fi
47,117881,4.0,Still Alice (2014),Drama
47,132424,2.5,The Longest Ride (2015),Drama|Romance
47,137337,3.5,Amy (2015),Documentary
47,140174,2.5,Room (2015),Drama
47,140247,1.0,The Gift (2015),Drama|Horror
47,140715,4.0,Straight Outta Compton (2015),Drama
47,145839,3.5,Concussion (2015),Drama
47,146656,3.5,Creed (2015),Drama
47,159817,3.0,Planet Earth (2006),Documentary
47,163645,3.0,Hacksaw Ridge (2016),Drama|War
47,166643,3.0,Hidden Figures (2016),Drama
47,171011,3.0,Planet Earth II (2016),Documentary
48,1320,4.0,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
48,5882,4.0,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
48,8371,4.0,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
50,909,3.0,"Apartment, The (1960)",Comedy|Drama|Romance
50,1251,4.5,8 1/2 (8½) (1963),Drama|Fantasy
50,1273,3.0,Down by Law (1986),Comedy|Drama|Film-Noir
50,1289,3.0,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
50,2164,1.0,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
50,2553,3.0,Village of the Damned (1960),Horror|Sci-Fi|Thriller
50,2732,4.0,Jules and Jim (Jules et Jim) (1961),Drama|Romance
50,2925,3.5,"Conformist, The (Conformista, Il) (1970)",Drama
50,3221,3.5,"Draughtsman's Contract, The (1982)",Drama
50,3415,4.0,"Mirror, The (Zerkalo) (1975)",Drama
50,3730,4.0,"Conversation, The (1974)",Drama|Mystery
50,4282,3.5,Fellini Satyricon (1969),Drama|Fantasy
50,4399,3.5,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
50,4658,3.5,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
50,4914,4.0,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
50,4928,4.0,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
50,5004,3.0,"Party, The (1968)",Comedy
50,5021,3.0,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
50,5810,2.0,8 Mile (2002),Drama
50,5932,3.5,Burden of Dreams (1982),Documentary
50,6239,2.5,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
50,6663,3.0,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
50,6666,3.5,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
50,6975,3.5,Funny Games (1997),Drama|Horror|Thriller
